UIDN,OIDN,Ondernemingsnr,Maatschappelijke_naam,Commerciele_naam,Afgekorte_naam,Ondernemingsnr_maatsch_zetel,Type_onderneming,Rechtsvorm,Rechtstoestand,KBO_Straat,KBO_Huisnr,KBO_Busnr,KBO_Postcode,KBO_Gemeente,AR_straat,AR_huisnr,AR_busnr,AR_postcode,NACE_hoofdact_BTW,NACE_versie_BTW,Omschrijving_hoofdact_BTW,Aantal_hoofdact_BTW,NACE_hoofdact_RSZ,NACE_Versie_RSZ,Omschrijving_hoofdact_RSZ,Aantal_Hoofdact_RSZ,Personeelsklasse,Datum_inschrijving,Startdatum,longitude,latitude
10479037,6214694,0818164415,"Vereniging van Mede-eigenaars van residentie IEPENBURG fase II te 2900 Schoten, Alfons Servaislei 92 en 94", ,Residentie Iepenburg fase II, ,Rechtspersoon,Vereniging van Mede-eigenaars,Normale toestand,Alfons Servaislei,92-94, ,2900,Schoten,Alfons Servaislei,92, ,2900, , , ,0, , , ,0, ,2009-08-31T00:00:00Z,2009-04-17T00:00:00Z,4.53399516,51.25352246
10479804,6215461,0811742025,"Vereniging van Mede-eigenaars van het gebouw te Schoten, Heikantstraat 246-248", , , ,Rechtspersoon,Vereniging van Mede-eigenaars,Normale toestand,Heikantstraat,246-248, ,2900,Schoten,Heikantstraat,246, ,2900, , , ,0, , , ,0, ,2009-05-14T00:00:00Z,2009-03-06T00:00:00Z,4.51363388,51.26014198
10482331,6217988,2354961347,ANN VERBUYST,ANN VERBUYST, ,1004967708, , , ,Villerslei,176, ,2900,Schoten,Villerslei,176, ,2900, , , ,0, , , ,0, ,2024-01-31T00:00:00Z,2024-01-19T00:00:00Z,4.51993017,51.25095865
10485981,6221638,0820385319,Doktershuis De Brug  fv, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Villerslei,2, ,2900,Schoten,Villerslei,2, ,2900, , , ,0,86210,2025,Activiteiten van huisartspraktijken,1,1 tot 4,2009-11-06T00:00:00Z,2009-09-21T00:00:00Z,4.50791024,51.25214266
10486004,6221661,0820394920,"ARTSENPRAKTIJK DERO ISABEL, gastroenterologie", , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Eekhoornlei,12, ,2900,Schoten,Eekhoornlei,12, ,2900, , , ,0, , , ,0, ,2009-11-09T00:00:00Z,2009-11-03T00:00:00Z,4.52542014,51.26096694
10486143,6221800,0821249609,SPORT SITE BOECKENBERG, ,SSB, ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Asbroeklaan,8, ,2900,Schoten,Asbroeklaan,8, ,2900, , , ,0, , , ,0, ,2009-12-09T00:00:00Z,2009-11-28T00:00:00Z,4.48068336,51.25241943
10486597,6222254,0811764393,Handbalclub Schoten, ,HCS, ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Eugeen Verbiststraat,44, ,2900,Schoten,Eugeen Verbiststraat,44, ,2900, , , ,0, , , ,0, ,2009-05-15T00:00:00Z,2009-05-07T00:00:00Z,4.46611463,51.25283723
10487141,6222798,0819616544,"Vereniging van Mede-eigenaars van het gebouw te Schoten, Kuipersstraat 5/7", , , ,Rechtspersoon,Vereniging van Mede-eigenaars,Normale toestand,Kuipersstraat,5/7, ,2900,Schoten,Kuipersstraat,5, ,2900, , , ,0, , , ,0, ,2009-10-14T00:00:00Z,2009-08-12T00:00:00Z,4.49671194,51.24983226
10488988,6224645,0812132597,GEI DO, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Salvialei,61,1,2900,Schoten,Salvialei,61,1,2900, , , ,0, , , ,0, ,2009-06-08T00:00:00Z,2008-11-15T00:00:00Z,4.45817283,51.24591672
10489192,6224849,2356055368,Vikos Consult,Vikos Consult, ,1006037577, , , ,Lotuslaan,16, ,2900,Schoten,Lotuslaan,16, ,2900, , , ,0, , , ,0, ,2024-02-26T00:00:00Z,2024-02-15T00:00:00Z,4.50809394,51.25922422
10489208,6224865,2356058932,"Dirkx, Tom", , ,0784105240, , , ,Veerhuisdreef,27, ,2900,Schoten,Veerhuisdreef,27, ,2900, , , ,0, , , ,0, ,2024-02-26T00:00:00Z,2024-02-21T00:00:00Z,4.51299947,51.25946981
10489593,6225250,2356915007,ODEGARDEN CONSULTING,ODEGARDEN CONSULTING, ,1006779232, , , ,Lode Vleeshouwerslaan,53, ,2900,Schoten,Lode Vleeshouwerslaan,53, ,2900, , , ,0, , , ,0, ,2024-03-15T00:00:00Z,2024-03-05T00:00:00Z,4.46536211,51.26395975
10489855,6225512,0809092044,Parkpraktijk FU, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Jozef Hendrickxstraat,64, ,2900,Schoten,Jozef Hendrickxstraat,64, ,2900, , , ,0,86210,2025,Activiteiten van huisartspraktijken,1,1 tot 4,2009-01-14T00:00:00Z,2009-01-01T00:00:00Z,4.49146016,51.24929819
10491381,6227038,0819352763,INDIA'S ORPHANS, ,WFC, ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Paalstraat,68,3,2900,Schoten,Paalstraat,68,3,2900, , , ,0, , , ,0, ,2009-10-07T00:00:00Z,2009-06-29T00:00:00Z,4.50115156,51.2521963
10492271,6227928,2352338486,"El Ajaji, Islam",Isi, ,1002850831, , , ,Deuzeldlaan,153, ,2900,Schoten,Deuzeldlaan,153, ,2900, , , ,0, , , ,0, ,2023-11-30T00:00:00Z,2024-01-02T00:00:00Z,4.4607368,51.24502148
10492332,6227989,2352545750,Ortho-Praxis,Ortho-Praxis, ,0805748019, , , ,Bredabaan,1175, ,2900,Schoten,Bredabaan,1175, ,2900, , , ,0,86230,2025,Activiteiten van tandartspraktijken,1, ,2023-12-07T00:00:00Z,2023-09-12T00:00:00Z,4.46455703,51.26143471
10494214,6229871,0823530691,"Vereniging van Mede-eigenaars van het gebouw te Schoten, achter het pand Braamstraat 153, uitgevend op de hofstraat", , , ,Rechtspersoon,Vereniging van Mede-eigenaars,Normale toestand,Braamstraat,ZN, ,2900,Schoten,Braamstraat, , , , , , ,0, , , ,0, ,2010-03-01T00:00:00Z,2007-08-07T00:00:00Z,2.30668925,49.2933354
10495291,6230948,1003235366,NOVA Properties, , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Hermelijnlaan,41, ,2900,Schoten,Hermelijnlaan,41, ,2900, , , ,0, , , ,0, ,2023-12-11T00:00:00Z,2023-12-11T00:00:00Z,4.51747325,51.26872663
10496343,6232000,2357793351,G.C.T. Logistics,G.C.T. Logistics, ,0898108845, , , ,Wasserijstraat,57, ,2900,Schoten,Wasserijstraat,57, ,2900, , , ,0, , , ,0, ,2024-04-05T00:00:00Z,2024-03-18T00:00:00Z,4.46968986,51.23847423
10497294,6232951,0818715731,TRIFORIUM, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Fortbaan,13, ,2900,Schoten,Fortbaan,13, ,2900, , , ,0, , , ,0, ,2009-09-21T00:00:00Z,2009-08-31T00:00:00Z,4.52101596,51.27486843
10498913,6234570,0822641162,SURFCAST FLANDERS, ,SF VZW, ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Braamstraat,181,B,2900,Schoten,Braamstraat,181, ,2900, , , ,0, , , ,0, ,2010-01-27T00:00:00Z,2010-01-09T00:00:00Z,4.49314614,51.24172017
